,Country_Name,Country_Code,Indicator_Name,Indicator_Code,Year,Users_Percentage
3433,Sub-Saharan Africa (IDA & IBRD countries),TSS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2002,0.827155548
3434,Trinidad and Tobago,TTO,Individuals using the Internet (% of population),IT.NET.USER.ZS,2002,21.99867548
3435,Tunisia,TUN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2002,5.252887295
3436,Turkiye,TUR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2002,11.38
3437,Tuvalu,TUV,Individuals using the Internet (% of population),IT.NET.USER.ZS,2002,6.3
3438,Tanzania,TZA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2002,0.222484414
3439,Uganda,UGA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2002,0.384093505
3440,Ukraine,UKR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2002,1.873885116
3441,Upper middle income,UMC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2002,6.035293919
3442,Uruguay,URY,Individuals using the Internet (% of population),IT.NET.USER.ZS,2002,11.4194702
3443,United States,USA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2002,58.78540388
3444,Uzbekistan,UZB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2002,1.081939742
3445,St. Vincent and the Grenadines,VCT,Individuals using the Internet (% of population),IT.NET.USER.ZS,2002,5.54959488
3446,"Venezuela, RB",VEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2002,4.910446327
3447,British Virgin Islands,VGB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2002,18.88574127
3448,Virgin Islands (U.S.),VIR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2002,27.49443238
3449,Vietnam,VNM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2002,1.854999236
3450,Vanuatu,VUT,Individuals using the Internet (% of population),IT.NET.USER.ZS,2002,3.510038711
3451,World,WLD,Individuals using the Internet (% of population),IT.NET.USER.ZS,2002,10.52728964
3452,Samoa,WSM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2002,2.244832676
3453,Kosovo,XKX,Individuals using the Internet (% of population),IT.NET.USER.ZS,2002,
3454,"Yemen, Rep.",YEM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2002,0.518796032
3455,South Africa,ZAF,Individuals using the Internet (% of population),IT.NET.USER.ZS,2002,6.710322437
3456,Zambia,ZMB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2002,0.477750907
3457,Zimbabwe,ZWE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2002,1.1
3458,Aruba,ABW,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,20.8
3459,Africa Eastern and Southern,AFE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,1.40818976
3460,Afghanistan,AFG,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,0.087891253
3461,Africa Western and Central,AFW,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,0.657285159
3462,Angola,AGO,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,0.370682065
3463,Albania,ALB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,0.971900415
3464,Andorra,AND,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,13.54641288
3465,Arab World,ARB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,3.686682404
3466,United Arab Emirates,ARE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,29.47795341
3467,Argentina,ARG,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,11.91369655
3468,Armenia,ARM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,4.575217225
3469,American Samoa,ASM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,
3470,Antigua and Barbuda,ATG,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,17.22864878
3471,Australia,AUS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,
3472,Austria,AUT,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,42.7
3473,Azerbaijan,AZE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,
3474,Burundi,BDI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,0.201273197
3475,Belgium,BEL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,49.97
3476,Benin,BEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,0.951327115
3477,Burkina Faso,BFA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,0.373440303
3478,Bangladesh,BGD,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,0.163877665
3479,Bulgaria,BGR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,12.04
3480,Bahrain,BHR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,21.55494499
3481,"Bahamas, The",BHS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,20.0
3482,Bosnia and Herzegovina,BIH,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,3.965036834
3483,Belarus,BLR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,
3484,Belize,BLZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,
3485,Bermuda,BMU,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,56.52201218
3486,Bolivia,BOL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,3.508596401
3487,Brazil,BRA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,13.2075861
3488,Barbados,BRB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,39.68962712
3489,Brunei Darussalam,BRN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,19.59500322
3490,Bhutan,BTN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,2.436912399
3491,Botswana,BWA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,3.345190174
3492,Central African Republic,CAF,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,0.151563338
3493,Canada,CAN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,64.2
3494,Central Europe and the Baltics,CEB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,22.5931211
3495,Switzerland,CHE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,65.1
3496,Channel Islands,CHI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,
3497,Chile,CHL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,25.47377889
3498,China,CHN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,6.2
3499,Cote d'Ivoire,CIV,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,0.758669629
3500,Cameroon,CMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,0.587622611
3501,"Congo, Dem. Rep.",COD,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,0.134914837
3502,"Congo, Rep.",COG,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,0.460014187
3503,Colombia,COL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,7.388923711
3504,Comoros,COM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,0.84818937
3505,Cabo Verde,CPV,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,4.324885391
3506,Costa Rica,CRI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,20.33361481
3507,Caribbean small states,CSS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,13.4437963
3508,Cuba,CUB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,5.241269054
3509,Curacao,CUW,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,
3510,Cayman Islands,CYM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,
3511,Cyprus,CYP,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,30.09
3512,Czechia,CZE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,34.3
3513,Germany,DEU,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,55.9
3514,Djibouti,DJI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,0.625940229
3515,Dominica,DMA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,23.62041985
3516,Denmark,DNK,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,76.26
3517,Dominican Republic,DOM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,7.898392937
3518,Algeria,DZA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,2.195359731
3519,East Asia & Pacific (excluding high income),EAP,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,5.75987423
3520,Early-demographic dividend,EAR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,3.395432029
3521,East Asia & Pacific,EAS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,10.57861929
3522,Europe & Central Asia (excluding high income),ECA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,7.198849248
3523,Europe & Central Asia,ECS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,28.30975791
3524,Ecuador,ECU,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,4.460228345
3525,"Egypt, Arab Rep.",EGY,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,4.037885107
3526,Euro area,EMU,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,42.00888199
3527,Eritrea,ERI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,
3528,Spain,ESP,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,39.93
3529,Estonia,EST,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,45.32
3530,Ethiopia,ETH,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,0.105811659
3531,European Union,EUU,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,38.60779465
3532,Fragile and conflict affected situations,FCS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,0.917159407
3533,Finland,FIN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,69.22
3534,Fiji,FJI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,6.725434738
3535,France,FRA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,36.14
3536,Faroe Islands,FRO,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,58.91264097
3537,"Micronesia, Fed. Sts.",FSM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,9.2325021
3538,Gabon,GAB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,2.659586594
3539,United Kingdom,GBR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,64.82
3540,Georgia,GEO,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,2.558816481
3541,Ghana,GHA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,1.193057911
3542,Gibraltar,GIB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,28.32577979
3543,Guinea,GIN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,0.450960371
3544,"Gambia, The",GMB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,2.436781193
3545,Guinea-Bissau,GNB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,1.354197478
3546,Equatorial Guinea,GNQ,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,0.520524272
3547,Greece,GRC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,17.8
3548,Grenada,GRD,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,18.64518218
3549,Greenland,GRL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,54.53425983
3550,Guatemala,GTM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,4.548854908
3551,Guam,GUM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,33.71668179
3552,Guyana,GUY,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,2.4
3553,High income,HIC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,48.87979226
3554,"Hong Kong SAR, China",HKG,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,52.20004335
3555,Honduras,HND,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,4.8
3556,Heavily indebted poor countries (HIPC),HPC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,0.609013287
3557,Croatia,HRV,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,22.75
3558,Haiti,HTI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,1.647358346
3559,Hungary,HUN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,21.63
3560,IBRD only,IBD,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,5.767441543
3561,IDA & IBRD total,IBT,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,4.783136634
3562,IDA total,IDA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,1.268855846
3563,IDA blend,IDB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,2.725475254
3564,Indonesia,IDN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,2.38701978
3565,IDA only,IDX,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,0.535937649
3566,Isle of Man,IMN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,
3567,India,IND,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,1.686489971
3568,Not classified,INX,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,
3569,Ireland,IRL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,34.31
3570,"Iran, Islamic Rep.",IRN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,6.933721953
3571,Iraq,IRQ,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,0.6
3572,Iceland,ISL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,83.14
3573,Israel,ISR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,19.59339366
3574,Italy,ITA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,29.04
3575,Jamaica,JAM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,7.8
3576,Jordan,JOR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,8.466005016
3577,Japan,JPN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,48.43526589
3578,Kazakhstan,KAZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,2.000414753
3579,Kenya,KEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,2.941902861
3580,Kyrgyz Republic,KGZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,3.908766268
3581,Cambodia,KHM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,0.260570198
3582,Kiribati,KIR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,3.0
3583,St. Kitts and Nevis,KNA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,22.96978429
3584,"Korea, Rep.",KOR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,65.5
3585,Kuwait,KWT,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,22.40293838
3586,Latin America & Caribbean (excluding high income),LAC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,10.83338233
3587,Lao PDR,LAO,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,0.333912466
3588,Lebanon,LBN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,8.0
3589,Liberia,LBR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,0.031868935
3590,Libya,LBY,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,2.814517987
3591,St. Lucia,LCA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,20.98247346
3592,Latin America & Caribbean,LCN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2003,11.25331778
