,Country_Name,Country_Code,Indicator_Name,Indicator_Code,Year,InternetUsers,Percentage
8331,Guinea,GIN,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8332,"Gambia, The",GMB,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8333,Guinea-Bissau,GNB,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8334,Equatorial Guinea,GNQ,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8335,Greece,GRC,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8336,Grenada,GRD,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8337,Greenland,GRL,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8338,Guatemala,GTM,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8339,Guam,GUM,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8340,Guyana,GUY,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8341,High income,HIC,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,0.7456369629999999
8342,"Hong Kong SAR, China",HKG,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8343,Honduras,HND,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8344,Heavily indebted poor countries (HIPC),HPC,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8345,Croatia,HRV,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8346,Haiti,HTI,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8347,Hungary,HUN,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8348,IBRD only,IBD,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8349,IDA & IBRD total,IBT,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8350,IDA total,IDA,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8351,IDA blend,IDB,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8352,Indonesia,IDN,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8353,IDA only,IDX,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8354,Isle of Man,IMN,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,
8355,India,IND,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8356,Not classified,INX,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,
8357,Ireland,IRL,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8358,"Iran, Islamic Rep.",IRN,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8359,Iraq,IRQ,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8360,Iceland,ISL,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8361,Israel,ISR,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,0.8892261340000001
8362,Italy,ITA,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,0.982455438
8363,Jamaica,JAM,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8364,Jordan,JOR,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8365,Japan,JPN,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,0.979706317
8366,Kazakhstan,KAZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8367,Kenya,KEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8368,Kyrgyz Republic,KGZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8369,Cambodia,KHM,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8370,Kiribati,KIR,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8371,St. Kitts and Nevis,KNA,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8372,"Korea, Rep.",KOR,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,0.976734908
8373,Kuwait,KWT,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8374,Latin America & Caribbean (excluding high income),LAC,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8375,Lao PDR,LAO,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8376,Lebanon,LBN,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8377,Liberia,LBR,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8378,Libya,LBY,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8379,St. Lucia,LCA,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8380,Latin America & Caribbean,LCN,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8381,Least developed countries: UN classification,LDC,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8382,Low income,LIC,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8383,Liechtenstein,LIE,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8384,Sri Lanka,LKA,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8385,Lower middle income,LMC,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8386,Low & middle income,LMY,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8387,Lesotho,LSO,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8388,Late-demographic dividend,LTE,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8389,Lithuania,LTU,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8390,Luxembourg,LUX,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8391,Latvia,LVA,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8392,"Macao SAR, China",MAC,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8393,St. Martin (French part),MAF,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,
8394,Morocco,MAR,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8395,Monaco,MCO,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8396,Moldova,MDA,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8397,Madagascar,MDG,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8398,Maldives,MDV,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8399,Middle East & North Africa,MEA,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,0.998061022
8400,Mexico,MEX,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8401,Marshall Islands,MHL,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8402,Middle income,MIC,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8403,North Macedonia,MKD,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8404,Mali,MLI,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8405,Malta,MLT,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8406,Myanmar,MMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8407,Middle East & North Africa (excluding high income),MNA,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8408,Montenegro,MNE,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,
8409,Mongolia,MNG,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8410,Northern Mariana Islands,MNP,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8411,Mozambique,MOZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8412,Mauritania,MRT,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8413,Mauritius,MUS,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8414,Malawi,MWI,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8415,Malaysia,MYS,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8416,North America,NAC,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,0.257164389
8417,Namibia,NAM,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8418,New Caledonia,NCL,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8419,Niger,NER,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8420,Nigeria,NGA,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8421,Nicaragua,NIC,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8422,Netherlands,NLD,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,0.6656130579999999
8423,Norway,NOR,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,0.292700552
8424,Nepal,NPL,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8425,Nauru,NRU,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8426,New Zealand,NZL,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8427,OECD members,OED,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,0.764014819
8428,Oman,OMN,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8429,Other small states,OSS,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8430,Pakistan,PAK,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8431,Panama,PAN,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8432,Peru,PER,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8433,Philippines,PHL,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8434,Palau,PLW,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8435,Papua New Guinea,PNG,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8436,Poland,POL,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8437,Pre-demographic dividend,PRE,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8438,Puerto Rico,PRI,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8439,"Korea, Dem. People's Rep.",PRK,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8440,Portugal,PRT,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8441,Paraguay,PRY,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8442,West Bank and Gaza,PSE,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8443,Pacific island small states,PSS,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8444,Post-demographic dividend,PST,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,0.7295879279999999
8445,French Polynesia,PYF,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8446,Qatar,QAT,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8447,Romania,ROU,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8448,Russian Federation,RUS,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8449,Rwanda,RWA,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8450,South Asia,SAS,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8451,Saudi Arabia,SAU,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8452,Sudan,SDN,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8453,Senegal,SEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8454,Singapore,SGP,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8455,Solomon Islands,SLB,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8456,Sierra Leone,SLE,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8457,El Salvador,SLV,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8458,San Marino,SMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8459,Somalia,SOM,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8460,Serbia,SRB,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,
8461,Sub-Saharan Africa (excluding high income),SSA,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8462,South Sudan,SSD,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,
8463,Sub-Saharan Africa,SSF,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8464,Small states,SST,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8465,Sao Tome and Principe,STP,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8466,Suriname,SUR,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
8467,Slovak Republic,SVK,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,Not Internet Users,1.0
